"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2015-19","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","4,891","6.8"
"2015-19","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","7,633","10.0"
"2015-19","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","10,861","9.9"
"2015-19","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","7,436","9.3"
"2015-19","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","10,349","10.9"
"2015-19","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","4,312","5.9"
"2015-19","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","3,459","7.5"
"2015-19","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","4,098","3.8"
"2015-19","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","4,770","4.3"
"2015-19","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","4,354","4.8"
"2015-19","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","2,817","3.8"
"2015-19","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","2,271","5.4"
"2015-19","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","5,109","5.7"
"2015-19","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","2,541","9.1"
"2015-19","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","6,457","7.3"
"2015-19","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","24,714","17.1"
"2015-19","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","8,191","9.0"
"2015-19","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","1,173","3.5"
"2015-19","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","6,957","6.9"
"2015-19","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","2,699","7.8"
"2015-19","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","6,717","8.1"
"2015-19","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","10,111","10.5"
"2015-19","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","4,129","4.3"
