"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2014-18","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","1,157","19.6"
"2014-18","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","2,710","25.3"
"2014-18","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9,895","43.1"
"2014-18","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","6,067","30.7"
"2014-18","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","9,212","51.8"
"2014-18","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","6,926","45.8"
"2014-18","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","5,192","47.3"
"2014-18","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","4,114","35.9"
"2014-18","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","2,744","13.4"
"2014-18","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","6,963","32.7"
"2014-18","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","5,286","36.0"
"2014-18","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","3,539","39.5"
"2014-18","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","12,761","37.8"
"2014-18","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","4,290","23.0"
"2014-18","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","2,062","16.1"
"2014-18","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","2,697","20.0"
"2014-18","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","4,659","23.6"
"2014-18","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","6,360","41.2"
"2014-18","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","3,951","28.5"
"2014-18","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","4,259","35.0"
"2014-18","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,951","51.4"
"2014-18","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","774","6.8"
"2014-18","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","147","1.3"
"2014-18","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","499","10.6"
"2014-18","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","170","3.4"
"2014-18","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","143","3.7"
"2014-18","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,242","21.4"
"2014-18","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","124","3.1"
"2014-18","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","1,761","16.5"
"2014-18","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","5,661","19.4"
"2014-18","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","2,165","14.8"
"2014-18","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","277","6.2"
"2014-18","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","2,104","12.9"
"2014-18","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","1,358","18.0"
"2014-18","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","3,222","18.8"
"2014-18","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","3,228","17.0"
"2014-18","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","1,425","8.1"
"2014-18","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","2,709","25.2"
"2014-18","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","1,345","30.6"
"2014-18","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","2,033","27.6"
"2014-18","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","471","9.1"
"2014-18","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","906","9.1"
"2013-17","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","916","15.3"
"2013-17","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","2,573","24.3"
"2013-17","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9,936","43.5"
"2013-17","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","6,635","33.2"
"2013-17","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","8,778","50.1"
"2013-17","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","8,024","48.1"
"2013-17","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","5,592","51.0"
"2013-17","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","4,365","38.1"
"2013-17","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","3,114","15.3"
"2013-17","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","7,066","32.3"
"2013-17","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","5,861","39.4"
"2013-17","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","3,895","41.5"
"2013-17","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","13,464","38.7"
